sess_num;sess_date;sess_time;seq_type;sess_type;seq_train;sequence;cumulative_trial;trial;keystroke;key_from;key_to;RT
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;2;2;4;2;1 4;152.966
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;3;2;0;0;2;684.478
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;3;2;1;2;4;226.510
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;3;2;2;4;4;168.377
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;3;2;3;4;2 3;231.552
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;3;2;4;2 3;1 4;178.790
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;4;3;0;0;2;732.253
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;4;3;1;2;4;241.963
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;4;3;2;4;4;133.393
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;4;3;3;4;2 3;260.957
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;4;3;4;2 3;1 4;200.342
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;5;4;0;0;2;519.202
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;5;4;1;2;4;191.461
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;5;4;2;4;4;139.436
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;5;4;3;4;2 3;300.995
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;5;4;4;2 3;1 4;199.677
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;6;5;0;0;2;1078.953
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;6;5;1;2;4;192.458
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;6;5;2;4;4;123.583
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;6;5;3;4;2 3;225.040
6;2018-03-02;08:48:22.947000;type1;testing;train;2 - 4 - 4 - 2 3 - 1 4;6;5;4;2 3;1 4;196.375
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;1;1;0;0;3 4;1844.652
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;1;1;1;3 4;1 3;1100.873
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;1;1;2;1 3;3 4;357.134
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;1;1;3;3 4;2;321.543
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;1;1;4;2;3;363.679
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;2;1;0;0;3 4;1556.560
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;2;1;1;3 4;1 3;663.481
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;2;1;2;1 3;3 4;396.145
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;2;1;3;3 4;2;264.933
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;2;1;4;2;2;190.279
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;3;2;0;0;3 4;398.713
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;3;2;1;3 4;1 3;309.427
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;3;2;2;1 3;3 4;318.059
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;3;2;3;3 4;2 2 3;419.274
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;3;2;4;2 2 3;2;449.136
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;4;2;0;0;3 4;804.583
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;4;2;1;3 4;1 3;237.565
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;4;2;2;1 3;3 4;259.027
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;4;2;3;3 4;2;221.956
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;4;2;4;2;2;211.455
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;5;3;0;0;3 4;797.114
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;5;3;1;3 4;1 3;237.202
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;5;3;2;1 3;3 4;351.572
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;5;3;3;3 4;2;297.588
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;5;3;4;2;2;193.519
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;6;4;0;0;3 4;798.378
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;6;4;1;3 4;1 3;281.421
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;6;4;2;1 3;3 4;321.499
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;6;4;3;3 4;2;345.943
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;6;4;4;2;2;187.852
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;7;5;0;0;3 4;632.269
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;7;5;1;3 4;1 3;218.553
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;7;5;2;1 3;3 4;274.857
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;7;5;3;3 4;2;230.584
6;2018-03-02;08:48:22.947000;type1;testing;train;3 4 - 1 3 - 3 4 - 2 - 2;7;5;4;2;2;169.672
